"player","ibt_Icon","ibt_PhotoIndex","ibt_IconIndex","ibt_AdjIndex","ibt_Adjective","ibt_Answer","ibt_isAnswerRelevant","ibt_isAnswerCorrect","ibt_IntroTimeDuration","ibt_PrimerDisplayDuration","ibt_ReactionTime"
"180714488926583","house",0,0,3,"furnished","NO ANSWER",0,0,2516,22,760
"180714488926583","house",2,0,0,"leaky","NO ANSWER",0,0,2510,21,755
"180714488926583","house",3,0,1,"roomy","NO ANSWER",0,0,2503,22,751
"180714488926583","house",2,0,4,"drafty","NO ANSWER",0,0,2508,21,754
"180714488926583","house",4,0,3,"furnished","NO ANSWER",0,0,2511,22,758
"180714488926583","house",2,0,1,"roomy","NO ANSWER",0,0,2503,22,755
"180714488926583","person",0,1,1,"kind","NO ANSWER",1,0,2505,21,754
"180714488926583","house",4,0,2,"wooden","NO ANSWER",0,0,2505,22,758
"180714488926583","person",4,1,3,"bad","NO ANSWER",1,0,2516,22,764
"180714488926583","house",2,0,5,"thatch","NO ANSWER",0,0,2512,22,757
"180714488926583","person",2,1,1,"kind","NO ANSWER",1,0,2514,21,761
"180714488926583","house",4,0,1,"roomy","NO ANSWER",0,0,2506,22,754
"180714488926583","house",1,0,3,"furnished","NO ANSWER",0,0,2506,22,755
"180714488926583","person",1,1,3,"bad","NO ANSWER",1,0,2504,21,751
"180714488926583","house",3,0,5,"thatch","NO ANSWER",0,0,2517,21,760
"180714488926583","person",3,1,5,"untrustworthy","NO ANSWER",1,0,2510,21,755
"180714488926583","house",0,0,4,"drafty","NO ANSWER",0,0,2515,21,757
"180714488926583","person",2,1,3,"bad","NO ANSWER",1,0,2505,22,755
"180714488926583","person",1,1,5,"untrustworthy","NO ANSWER",1,0,2516,22,759
"180714488926583","house",3,0,4,"drafty","NO ANSWER",0,0,2517,21,755
"180714488926583","person",4,1,5,"untrustworthy","NO ANSWER",1,0,2505,22,760
"180714488926583","person",1,1,1,"kind","NO ANSWER",1,0,2510,20,765
"180714488926583","house",2,0,3,"furnished","NO ANSWER",0,0,2509,22,762
"180714488926583","house",0,0,5,"thatch","NO ANSWER",0,0,2515,21,753
"180714488926583","person",0,1,5,"untrustworthy","NO ANSWER",1,0,2517,21,760
"180714488926583","person",3,1,2,"trustworthy","NO ANSWER",1,0,2518,23,766
"180714488926583","house",1,0,1,"roomy","NO ANSWER",0,0,2514,23,759
"180714488926583","person",0,1,0,"good","NO ANSWER",1,0,2505,21,759
"180714488926583","house",4,0,0,"leaky","NO ANSWER",0,0,2514,22,757
"180714488926583","person",3,1,3,"bad","NO ANSWER",1,0,2505,23,756
"180714488926583","house",1,0,5,"thatch","NO ANSWER",0,0,2508,22,760
"180714488926583","house",2,0,2,"wooden","NO ANSWER",0,0,2515,21,767
"180714488926583","person",1,1,0,"good","NO ANSWER",1,0,2506,22,756
"180714488926583","house",0,0,2,"wooden","NO ANSWER",0,0,2516,22,758
"180714488926583","house",3,0,0,"leaky","NO ANSWER",0,0,2518,21,751
"180714488926583","person",0,1,2,"trustworthy","NO ANSWER",1,0,2505,21,769
"180714488926583","house",4,0,5,"thatch","NO ANSWER",0,0,2506,21,762
"180714488926583","person",3,1,1,"kind","NO ANSWER",1,0,2507,21,759
"180714488926583","house",3,0,2,"wooden","NO ANSWER",0,0,2518,24,754
"180714488926583","person",2,1,2,"trustworthy","NO ANSWER",1,0,2512,24,762
"180714488926583","person",4,1,2,"trustworthy","NO ANSWER",1,0,2504,21,763
"180714488926583","house",3,0,3,"furnished","NO ANSWER",0,0,2506,22,763
"180714488926583","person",2,1,5,"untrustworthy","NO ANSWER",1,0,2517,23,760
"180714488926583","person",4,1,1,"kind","NO ANSWER",1,0,2513,22,753
"180714488926583","house",1,0,2,"wooden","NO ANSWER",0,0,2510,21,766
